	tweet_id	user_id	created_at	text	start	end	span	drug
607	588322877964996608	1525571714	2015-04-15 12:47:59	One born every minute makes me laugh 'here's some paracetamol to ease the pain'... paracetamol doesn't even cure a headache!!	83	94	paracetamol	paracetamol
608	588322877964996608	1525571714	2015-04-15 12:47:59	One born every minute makes me laugh 'here's some paracetamol to ease the pain'... paracetamol doesn't even cure a headache!!	50	61	paracetamol	paracetamol
609	588322877964996608	1525571714	2015-04-15 12:47:59	One born every minute makes me laugh 'here's some paracetamol to ease the pain'... paracetamol doesn't even cure a headache!!	83	94	paracetamol	paracetamol
610	588688311151153153	1723101829	2015-04-16 13:00:05	Welcome to your first trimester...Take a prenatal vitamin with folic acid as a regular daily… https://t.co/5lOuCEpj2q	41	73	prenatal vitamin with folic acid	prenatal vitamin with folic acid
611	588939552527618049	119199811	2015-04-17 05:38:25	He reminded me to take some NyQuil.	28	34	nyquil	nyquil
612	591614420024856576	384377098	2015-04-24 14:47:24	This bottle of acetaminophen contains acetaminophen?  No way. http://t.co/dt6aJ5zccP	15	28	acetaminophen	acetaminophen
613	591614420024856576	384377098	2015-04-24 14:47:24	This bottle of acetaminophen contains acetaminophen?  No way. http://t.co/dt6aJ5zccP	38	51	acetaminophen	acetaminophen
614	591614420024856576	384377098	2015-04-24 14:47:24	This bottle of acetaminophen contains acetaminophen?  No way. http://t.co/dt6aJ5zccP	15	28	acetaminophen	acetaminophen
615	591614420024856576	384377098	2015-04-24 14:47:24	This bottle of acetaminophen contains acetaminophen?  No way. http://t.co/dt6aJ5zccP	38	51	acetaminophen	acetaminophen
616	592456786667376641	248537549	2015-04-26 22:34:39	So glad to have @AQRSport arnica spray in my cabinet. 6 days ago I could barely move my shoulders and yesterday I won a 200m race	26	38	arnica spray	arnica spray
617	592894184035635200	1398184177	2015-04-28 03:32:43	The ER gave me so many pills. Percocets, muscle relaxers and Tylenol plus codeine. I am feeling some type way rn boi	30	39	percocets	percocet
618	592894184035635200	1398184177	2015-04-28 03:32:43	The ER gave me so many pills. Percocets, muscle relaxers and Tylenol plus codeine. I am feeling some type way rn boi	41	56	muscle relaxers	muscle relaxers
619	592894184035635200	1398184177	2015-04-28 03:32:43	The ER gave me so many pills. Percocets, muscle relaxers and Tylenol plus codeine. I am feeling some type way rn boi	61	81	tylenol plus codeine	tylenol plus codeine
620	596197268908285953	23774705	2015-05-07 06:18:00	3 Garcinia Cambogia Extract 1000mg Potassium Calcium 60% HCA Weight Loss Pure: 3 Pack Original PURE Garcinia Cambogia… Healthy Product	2	27	garcinia cambogia extract	Garcinia Cambodia Extract
621	596197268908285953	23774705	2015-05-07 06:18:00	3 Garcinia Cambogia Extract 1000mg Potassium Calcium 60% HCA Weight Loss Pure: 3 Pack Original PURE Garcinia Cambogia… Healthy Product	2	19	garcinia cambogia	Garcinia Cambodia
622	596197268908285953	23774705	2015-05-07 06:18:00	3 Garcinia Cambogia Extract 1000mg Potassium Calcium 60% HCA Weight Loss Pure: 3 Pack Original PURE Garcinia Cambogia… Healthy Product	100	117	garcinia cambogia	Garcinia Cambodia
623	596787152601612288	23774705	2015-05-08 21:21:59	Kirkland Signature Quit4 Mint Lozenge Stop Smoking Aid 270 Pieces (4mg): Kirkland Signature Quit4 Mint Lozenge Stop Smoking… Healthy Product	0	54	kirkland signature quit4 mint lozenge stop smoking aid	Kirkland Signature Quit4 Mint Lozenge Stop Smoking Aid
624	596787152601612288	23774705	2015-05-08 21:21:59	Kirkland Signature Quit4 Mint Lozenge Stop Smoking Aid 270 Pieces (4mg): Kirkland Signature Quit4 Mint Lozenge Stop Smoking… Healthy Product	0	50	kirkland signature quit4 mint lozenge stop smoking	Kirkland Signature Quit4 Mint Lozenge Stop Smoking
625	596787152601612288	23774705	2015-05-08 21:21:59	Kirkland Signature Quit4 Mint Lozenge Stop Smoking Aid 270 Pieces (4mg): Kirkland Signature Quit4 Mint Lozenge Stop Smoking… Healthy Product	73	123	kirkland signature quit4 mint lozenge stop smoking	Kirkland Signature Quit4 Mint Lozenge Stop Smoking
626	605242729577213952	23774705	2015-06-01 05:21:26	Co Q-10 COQ-10 100mg 30 Softgels Promotes Heart/Cardiovascular Wellness: Each Softgel contains 100mg of Q-Sorb™ Coenzyme Q… Healthy Product	8	14	coq-10	COQ-10
627	605242729577213952	23774705	2015-06-01 05:21:26	Co Q-10 COQ-10 100mg 30 Softgels Promotes Heart/Cardiovascular Wellness: Each Softgel contains 100mg of Q-Sorb™ Coenzyme Q… Healthy Product	112	122	coenzyme q	Coenzyme Q
628	605569251227934721	165917429	2015-06-02 02:58:55	He brought me bananas, vitimins and flowers. Now hes snoring away while i read.  I still love him. #illkeephim	23	31	vitimins	vitamins
629	608058711316275202	137907836	2015-06-08 23:51:08	Mums on the Go - October: Brauer Arnica Cream giveaway | Finding the ME in motherhood |... - http://t.co/OsHLr8YvJZ	26	45	brauer arnica cream	Brauer Arnica Cream
630	608335484780179456	529321436	2015-06-09 18:10:56	http://t.co/W52sRidVIM #snoring #Tablet #Natrol #Count i take a 3mg melatonin table &amp; let it dissolve under my to… http://t.co/4wiFxIKP7l	68	77	melatonin	melatonin
631	608524314527281152	2341749590	2015-06-10 06:41:17	RT @nexodyletemy: And I guess the Vit D levels in my vits are not as much as the calcium and magnsesium.	34	39	vit d	Vitamin D
632	608524314527281152	2341749590	2015-06-10 06:41:17	RT @nexodyletemy: And I guess the Vit D levels in my vits are not as much as the calcium and magnsesium.	53	57	vits	vitamin
633	608524314527281152	2341749590	2015-06-10 06:41:17	RT @nexodyletemy: And I guess the Vit D levels in my vits are not as much as the calcium and magnsesium.	81	88	calcium	calcium
634	608876844356673536	31296994	2015-06-11 06:02:06	Sorry to hear about your sore/swollen throat. Here,take these ridiculously large pills -xoxo Day/Nyquill	93	104	day/nyquill	dayquil
635	609217326026747904	529321436	2015-06-12 04:35:03	http://t.co/yp0PKdG8gj #snoring #Tablet #Natrol #Count If you want to know whether or not melatonin works, go to … http://t.co/bMvHajxdhZ	90	99	melatonin	melatonin
636	611649589112762369	37728023	2015-06-18 21:40:00	Self Tapering off of Suboxone - Need encouragement please: Hi! So I've spent the past couple of days reading t... http://t.co/gEXH74y8fQ	21	29	suboxone	suboxone
637	611920548193439747	708012571	2015-06-19 15:36:42	I just got prometh with codeine prescribed to me ;) forget a plug I AM THE PLUG LOLLL	11	31	prometh with codeine	promethazine with codeine
638	612800117221883904	37728023	2015-06-22 01:51:47	Methadone 12 years for pain, then Roxycodone, now on 5th day or 6th. When ? ?????: Hi folks.  I became ill w... http://t.co/WufDmPlJLz	0	9	methadone	methadone
639	612800117221883904	37728023	2015-06-22 01:51:47	Methadone 12 years for pain, then Roxycodone, now on 5th day or 6th. When ? ?????: Hi folks.  I became ill w... http://t.co/WufDmPlJLz	34	44	roxycodone	roxycodone
640	614217717843820544	37728023	2015-06-25 23:44:50	Winstrol Raw Steroid Powders Stanozolol Oral and Injectable Steroid Compound: Testosterone Cypionate Powder Q... http://t.co/1rzsUR57ZL	0	27	winstrol raw steroid powder	winstrol raw steroid powder
641	614217717843820544	37728023	2015-06-25 23:44:50	Winstrol Raw Steroid Powders Stanozolol Oral and Injectable Steroid Compound: Testosterone Cypionate Powder Q... http://t.co/1rzsUR57ZL	29	76	stanozolol oral and injectable steroid compound	Stanozolol Oral and Injectable Steroid Compound
642	614217717843820544	37728023	2015-06-25 23:44:50	Winstrol Raw Steroid Powders Stanozolol Oral and Injectable Steroid Compound: Testosterone Cypionate Powder Q... http://t.co/1rzsUR57ZL	78	107	testosterone cypionate powder	Testosterone Cypionate Powder
643	617436323108917248	234871955	2015-07-04 20:54:25	@SenetraNicole lol girl we hve visitors &amp; i had 2 percocets tryna stay up 😂	54	63	percocets	percocet
644	619545159013924864	274186294	2015-07-10 16:34:11	Should have had this stack right after surgery.  Glutamine. Bcaa.  Vitamin c , cortisol/adrenal… https://t.co/wft2dIZf0l	49	58	glutamine	glutamine
645	619545159013924864	274186294	2015-07-10 16:34:11	Should have had this stack right after surgery.  Glutamine. Bcaa.  Vitamin c , cortisol/adrenal… https://t.co/wft2dIZf0l	60	64	bcaa	bcaa
646	619545159013924864	274186294	2015-07-10 16:34:11	Should have had this stack right after surgery.  Glutamine. Bcaa.  Vitamin c , cortisol/adrenal… https://t.co/wft2dIZf0l	67	76	vitamin c	vitamin c
647	620828876088942592	1061812123	2015-07-14 05:35:13	@MurseDanielRN Yeah. Melatonin has the adverse effect and is worse than if I took nothing. Will unison knock out the average person?	21	30	melatonin	melatonin
648	620828876088942592	1061812123	2015-07-14 05:35:13	@MurseDanielRN Yeah. Melatonin has the adverse effect and is worse than if I took nothing. Will unison knock out the average person?	96	102	unison	unison
649	622691237955420160	438259702	2015-07-19 08:55:34	Now I'm taking Zantac and tums at the same time. 🔥🔥🔥🔥🔥🔥	15	21	zantac	zantac
650	622691237955420160	438259702	2015-07-19 08:55:34	Now I'm taking Zantac and tums at the same time. 🔥🔥🔥🔥🔥🔥	26	30	tums	tums
651	622787326511575040	32766822	2015-07-19 15:17:24	No seriously tho, I have been taking too many ibuprofen. I'm about to cut myself off before I'm a spiraling perk addict like y'all 😩	46	55	ibuprofen	ibuprofen
652	622787326511575040	32766822	2015-07-19 15:17:24	No seriously tho, I have been taking too many ibuprofen. I'm about to cut myself off before I'm a spiraling perk addict like y'all 😩	108	112	perk	percocet
653	622953988451758080	303348711	2015-07-20 02:19:39	I just did a dose of percocets w some strippers 😈 http://t.co/Cj5rK0J6YM	21	30	percocets	percocet
654	623383952204541952	417580633	2015-07-21 06:48:10	I just did a dose of Percocet's with some strippas	21	31	percocet's	Percocet's
655	623553204538572800	573837100	2015-07-21 18:00:43	Adderal the truth  https://t.co/uXoyRuRyS1	0	7	adderal	Adderall
656	625515464446377984	1416072980	2015-07-27 03:58:02	Hearing the doctor tell me I can take Excedrine tension headache has been my saving grace with these headaches	38	64	excedrine tension headache	excedrin tension headache
657	625807331326980096	172608797	2015-07-27 23:17:49	Don't laugh but ladies, if you get a mosquito bite and it's itching really bad, put monistat or any yeast infection cream on it. Works w ...	84	92	monistat	monistat
658	625807331326980096	172608797	2015-07-27 23:17:49	Don't laugh but ladies, if you get a mosquito bite and it's itching really bad, put monistat or any yeast infection cream on it. Works w ...	100	121	yeast infection cream	yeast infection cream
659	626400074709348352	42562171	2015-07-29 14:33:10	Only I would have a bad enough reaction to mosquito bites that I'd need benedryl and anti-inflammatories. :(	72	80	benedryl	benadryl
660	626400074709348352	42562171	2015-07-29 14:33:10	Only I would have a bad enough reaction to mosquito bites that I'd need benedryl and anti-inflammatories. :(	85	104	anti-inflammatories	anti-inflammatories
661	629710525606182912	606483072	2015-08-07 17:47:43	@DeeGallotto the visteril didn't do much to me, but I hated the Lorazepam &amp; stopped taking them &amp; continued with my Xanax. I'm used to them	17	25	visteril	visteril
662	629710525606182912	606483072	2015-08-07 17:47:43	@DeeGallotto the visteril didn't do much to me, but I hated the Lorazepam &amp; stopped taking them &amp; continued with my Xanax. I'm used to them	64	73	lorazepam	lorazepam
663	629710525606182912	606483072	2015-08-07 17:47:43	@DeeGallotto the visteril didn't do much to me, but I hated the Lorazepam &amp; stopped taking them &amp; continued with my Xanax. I'm used to them	124	129	xanax	xanax
664	630429232586342400	37728023	2015-08-09 17:23:36	Need advice...: I was a hydrophone / Percocet user for 12 years and I decided enough was enough... I had a fri... http://t.co/3TmMlqgH4E	24	34	hydrophone	hydrophone
665	630429232586342400	37728023	2015-08-09 17:23:36	Need advice...: I was a hydrophone / Percocet user for 12 years and I decided enough was enough... I had a fri... http://t.co/3TmMlqgH4E	37	45	percocet	percocet
666	633484941569990657	141374791	2015-08-18 03:45:54	i jus did a dose of percocets wit some strippers. i jus poured this lean in my cup like its liquor.	20	29	percocets	percocet
667	633512008676175873	2543209495	2015-08-18 05:33:27	Generic sildenafil is intended for attaining the hard erection in men. Buy Cenforce 200mg which is t http://t.co/aZjrEKcJG9	8	18	sildenafil	sildenafil
668	633512008676175873	2543209495	2015-08-18 05:33:27	Generic sildenafil is intended for attaining the hard erection in men. Buy Cenforce 200mg which is t http://t.co/aZjrEKcJG9	75	83	cenforce	cenforce
669	634098967626682368	26330602	2015-08-19 20:25:49	This Tylenol 4 got me drowsy	5	14	tylenol 4	tylenol 4
670	634453750409654272	37728023	2015-08-20 19:55:36	Tapering off small dosage of percs and morphine: I need advice/help. I currently take about 20-30 mg of Percoc... http://t.co/STYNYqX7Wt	29	34	percs	percocet
671	634453750409654272	37728023	2015-08-20 19:55:36	Tapering off small dosage of percs and morphine: I need advice/help. I currently take about 20-30 mg of Percoc... http://t.co/STYNYqX7Wt	39	47	morphine	morphine
672	634453750409654272	37728023	2015-08-20 19:55:36	Tapering off small dosage of percs and morphine: I need advice/help. I currently take about 20-30 mg of Percoc... http://t.co/STYNYqX7Wt	104	110	percoc	percocet
673	635121608588414976	569961428	2015-08-22 16:09:26	@PopTartsandPND sertraline 100mg. They can get in touch if they need info.	16	26	sertraline	sertraline
674	637644959076741121	25726490	2015-08-29 15:16:19	#rx #drugs baby methadone withdrawal - I am an RN, but have not ever wanted to work with babies and small children... http://t.co/43h6Cp8uRc	16	25	methadone	methadone
675	638641767869480960	25726490	2015-09-01 09:17:17	#rx #drugs can i take 2 vicodines 500 mg while 7 months pregnant http://t.co/yxPhMQv0nY	24	33	vicodines	vicodin
676	641268807214989312	25726490	2015-09-08 15:16:12	#rx #drugs Adderal manufactured by Teva not working - Hey Chris, I can totally relate to what you're saying! I won... http://t.co/ptvCip8y9g	11	18	adderal	Adderall
677	641541174612897792	25726490	2015-09-09 09:18:29	#rx #drugs doctors willing to prescribe pain medication - I used to take hydracodone 10mg for chronic headaches pr... http://t.co/L3HJ5dzoTe	40	55	pain medication	pain medication
678	643307629163474944	25726490	2015-09-14 06:17:45	#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z	11	36	hydrocodone acetaminophen	hydrocodone acetaminophen
679	643307629163474944	25726490	2015-09-14 06:17:45	#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z	73	98	hydrocodone acetaminophen	hydrocodone acetaminophen
680	643307629163474944	25726490	2015-09-14 06:17:45	#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z	42	51	ibuprofen	ibuprofen
681	643307629163474944	25726490	2015-09-14 06:17:45	#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z	11	36	hydrocodone acetaminophen	hydrocodone acetaminophen
682	643307629163474944	25726490	2015-09-14 06:17:45	#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z	73	98	hydrocodone acetaminophen	hydrocodone acetaminophen
683	643406640935510016	169339303	2015-09-14 12:51:11	I don't know why my doctor prescribed me Hydrocodone. I don't know why I filled the prescription &amp; bought it.. I'm not taking that shit.	41	52	hydrocodone	hydrocodone
684	643923865723383808	78116263	2015-09-15 23:06:27	Just watch me pop a xan with lean	20	23	xan	xanax
685	646025381305319424	25726490	2015-09-21 18:17:08	#rx #drugs Metoprolol Succ ER 25mg - withdrawal question - I am from Chittagong, Bangladesh. I have been taking me... http://t.co/tgqs86PLpt	11	29	metoprolol succ er	metoprolol Succinate ER
686	649060855011782656	25726490	2015-09-30 03:19:01	#rx #drugs Adderal manufactured by Teva not working - the pink round ones say cor and than it has #136 on them mfg... http://t.co/aNsaSol8i1	11	18	adderal	Adderall
687	653402514109304832	3464486112	2015-10-12 02:51:13	I think them percocets had me in my feelings..	13	22	percocets	percocet
688	655527916739141637	358493037	2015-10-17 23:36:49	RT @besthomeopath: Itchy bits? Arnica. Scabby bits? Arnica. Sticky bits? Sweary bits? Scary bits? Naughty bits? Fancy bits? Drill bits? Arn…	31	37	arnica	arnica
689	655527916739141637	358493037	2015-10-17 23:36:49	RT @besthomeopath: Itchy bits? Arnica. Scabby bits? Arnica. Sticky bits? Sweary bits? Scary bits? Naughty bits? Fancy bits? Drill bits? Arn…	52	58	arnica	arnica
690	655527916739141637	358493037	2015-10-17 23:36:49	RT @besthomeopath: Itchy bits? Arnica. Scabby bits? Arnica. Sticky bits? Sweary bits? Scary bits? Naughty bits? Fancy bits? Drill bits? Arn…	31	37	arnica	arnica
691	655527916739141637	358493037	2015-10-17 23:36:49	RT @besthomeopath: Itchy bits? Arnica. Scabby bits? Arnica. Sticky bits? Sweary bits? Scary bits? Naughty bits? Fancy bits? Drill bits? Arn…	52	58	arnica	arnica
692	655943517265612800	319366827	2015-10-19 03:08:16	My poor baby has had all her treatments, Motrin, saline in her nose, Vicks on her feet &amp; a teaspoon on honey for her terrible cough 😭	41	47	motrin	motrin
693	655943517265612800	319366827	2015-10-19 03:08:16	My poor baby has had all her treatments, Motrin, saline in her nose, Vicks on her feet &amp; a teaspoon on honey for her terrible cough 😭	49	55	saline	saline
694	655943517265612800	319366827	2015-10-19 03:08:16	My poor baby has had all her treatments, Motrin, saline in her nose, Vicks on her feet &amp; a teaspoon on honey for her terrible cough 😭	69	74	vicks	vicks
695	657402713941102592	292529084	2015-10-23 03:46:35	RT @DreTruEnough: percocets with some strippers...	18	27	percocets	percocet
696	659514447870971904	40026561	2015-10-28 23:37:52	RT @SanofiUS: @SanofiUS Voluntary US Recall of Auvi-Q® (epinephrine injection, USP) Due to Potential Inaccurate Dosage Delivery https://t.c…	56	77	epinephrine injection	epinephrine injection
697	659943231816355840	3174429534	2015-10-30 04:01:42	Popped a xan, im forgettin.	9	12	xan	xanax
698	661349809433915392	15264218	2015-11-03 01:10:56	@merggies neosporin dude ouch	10	19	neosporin	neosporin
699	662099666327105541	280077229	2015-11-05 02:50:36	These Percocets got me sleepy af	6	15	percocets	percocet
700	662353602829135872	23632542	2015-11-05 19:39:39	Ped ordered a blood test for food and environmental allergies for E. Also suggested we give him Zyrtec every day and Benadryl as needed.	96	102	zyrtec	zyrtec
701	662353602829135872	23632542	2015-11-05 19:39:39	Ped ordered a blood test for food and environmental allergies for E. Also suggested we give him Zyrtec every day and Benadryl as needed.	117	125	benadryl	benadryl
702	663802281041657856	1202249400	2015-11-09 19:36:11	Accidentally swallowed the novacaine at the dentist now I'm dying . 😂	27	36	novacaine	novocain
703	664160581855805440	37728023	2015-11-10 19:19:56	Dilaudid Detox: Trying to get off Dilaudid. Had hip replacement. From Sept.to mid Nov. I was on 4mg. X4 daily.... https://t.co/LbtT358Pgq	0	8	dilaudid	dilaudid
704	664160581855805440	37728023	2015-11-10 19:19:56	Dilaudid Detox: Trying to get off Dilaudid. Had hip replacement. From Sept.to mid Nov. I was on 4mg. X4 daily.... https://t.co/LbtT358Pgq	34	42	dilaudid	dilaudid
705	664160581855805440	37728023	2015-11-10 19:19:56	Dilaudid Detox: Trying to get off Dilaudid. Had hip replacement. From Sept.to mid Nov. I was on 4mg. X4 daily.... https://t.co/LbtT358Pgq	0	8	dilaudid	dilaudid
706	664160581855805440	37728023	2015-11-10 19:19:56	Dilaudid Detox: Trying to get off Dilaudid. Had hip replacement. From Sept.to mid Nov. I was on 4mg. X4 daily.... https://t.co/LbtT358Pgq	34	42	dilaudid	dilaudid
707	664171405370527744	231104880	2015-11-10 20:02:57	Arnica and Hemp seed oil combined create a powerhouse for pain relief; and these are just 2 of the many powerful... https://t.co/BjUBtQjqCI	0	6	arnica	arnica
708	664171405370527744	231104880	2015-11-10 20:02:57	Arnica and Hemp seed oil combined create a powerhouse for pain relief; and these are just 2 of the many powerful... https://t.co/BjUBtQjqCI	11	24	hemp seed oil	hemp seed oil
709	664265310325899264	360758453	2015-11-11 02:16:06	I'm on pain medicine and Advil pm but all I can think about is an ice cold beer	7	20	pain medicine	pain medicine
710	664265310325899264	360758453	2015-11-11 02:16:06	I'm on pain medicine and Advil pm but all I can think about is an ice cold beer	25	33	advil pm	advil pm
711	664286385482797056	22578754	2015-11-11 03:39:50	9:38-Taking a melatonin and vitamin before passing out praying that the tiny human has a decent… https://t.co/RaCDKx5i06	14	23	melatonin	melatonin
712	664286385482797056	22578754	2015-11-11 03:39:50	9:38-Taking a melatonin and vitamin before passing out praying that the tiny human has a decent… https://t.co/RaCDKx5i06	28	35	vitamin	vitamin
713	664818089528283136	391910594	2015-11-12 14:52:38	I liked a @YouTube video https://t.co/QRqLpJg14R Day in the life - Mrs Meldrum | Bassetts Vitamins	90	98	vitamins	vitamins
714	666138535964090368	25726490	2015-11-16 06:19:37	#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2	22	31	larsarton	losartan
715	666138535964090368	25726490	2015-11-16 06:19:37	#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2	52	61	labetalol	labetalol
716	666138535964090368	25726490	2015-11-16 06:19:37	#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2	64	70	niacin	niacin
717	666138535964090368	25726490	2015-11-16 06:19:37	#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2	73	82	metamucil	metamucil
718	666138535964090368	25726490	2015-11-16 06:19:37	#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2	85	89	b 12	B 12
719	667507087208030209	179334433	2015-11-20 00:57:45	I think them Percocets had me in my feelings	13	22	percocets	percocet
720	668113537093398529	18664474	2015-11-21 17:07:34	@linkandtetra yup. Mucinex, antibiotics, and a cough pill.	19	26	mucinex	mucinex
721	668113537093398529	18664474	2015-11-21 17:07:34	@linkandtetra yup. Mucinex, antibiotics, and a cough pill.	28	39	antibiotics	antibiotics
722	668303307853574145	835038944	2015-11-22 05:41:39	"Pt:""I'm allergic to Dilaudid""Doc:""What reaction does it cause you?""Pt:""It makes me fall""😂😂😂😂"	20	28	dilaudid	dilaudid
723	668303307853574145	835038944	2015-11-22 05:41:39	"Pt:""I'm allergic to Dilaudid""Doc:""What reaction does it cause you?""Pt:""It makes me fall""😂😂😂😂"	20	28	dilaudid	dilaudid
724	668529509705105408	2871669626	2015-11-22 20:40:30	RT @TheeMRSZ: I just did a dose of percocets wit sum strippers 😝	35	44	percocets	percocet
725	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	11	16	xanax	xanax
726	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	75	80	xanax	xanax
727	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	21	27	buspar	buspar
728	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	84	90	buspar	buspar
729	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	11	16	xanax	xanax
730	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	75	80	xanax	xanax
731	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	21	27	buspar	buspar
732	668765933780008960	25726490	2015-11-23 12:19:58	#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid	84	90	buspar	buspar
733	669943001834213376	25726490	2015-11-26 18:17:13	#rx #drugs hallucinations from vyvanse - Vyvance should not be used for mild depression,I would hope you find a... https://t.co/PSFz2JzACG	31	38	vyvanse	vyvanse
734	669943001834213376	25726490	2015-11-26 18:17:13	#rx #drugs hallucinations from vyvanse - Vyvance should not be used for mild depression,I would hope you find a... https://t.co/PSFz2JzACG	31	38	vyvanse	vyvanse
735	671461986249633792	40864611	2015-11-30 22:53:07	The little man is coming down with a cold, and he's teething :/ Given nurofen and rubbed snuffle babe on his chest &amp; back	70	77	nurofen	nurofen
736	671461986249633792	40864611	2015-11-30 22:53:07	The little man is coming down with a cold, and he's teething :/ Given nurofen and rubbed snuffle babe on his chest &amp; back	89	101	snuffle babe	snuffle babe
737	672554996051804160	37728023	2015-12-03 23:16:21	I thought I would never get off oxycodone, but did.: Just over two months ago I stopped taking oxycodone after... https://t.co/AYeDVb27Sd	32	41	oxycodone	oxycodone
738	672554996051804160	37728023	2015-12-03 23:16:21	I thought I would never get off oxycodone, but did.: Just over two months ago I stopped taking oxycodone after... https://t.co/AYeDVb27Sd	95	104	oxycodone	oxycodone
739	672554996051804160	37728023	2015-12-03 23:16:21	I thought I would never get off oxycodone, but did.: Just over two months ago I stopped taking oxycodone after... https://t.co/AYeDVb27Sd	32	41	oxycodone	oxycodone
740	672554996051804160	37728023	2015-12-03 23:16:21	I thought I would never get off oxycodone, but did.: Just over two months ago I stopped taking oxycodone after... https://t.co/AYeDVb27Sd	95	104	oxycodone	oxycodone
741	674097493542588416	48427724	2015-12-08 05:25:41	I took 2 Tylenols already and it's still not working 😩	9	17	tylenols	tylenol
742	674107667225452545	574138020	2015-12-08 06:06:06	@alli_ricexo well I went to urgent care and got a solumedrol shot Saturday and was put on PO prednisone&amp;Benadryl but yes still getting them.	50	60	solumedrol	solumedrol
743	674107667225452545	574138020	2015-12-08 06:06:06	@alli_ricexo well I went to urgent care and got a solumedrol shot Saturday and was put on PO prednisone&amp;Benadryl but yes still getting them.	93	103	prednisone	prednisone
744	674107667225452545	574138020	2015-12-08 06:06:06	@alli_ricexo well I went to urgent care and got a solumedrol shot Saturday and was put on PO prednisone&amp;Benadryl but yes still getting them.	108	116	benadryl	benadryl
745	674519477053165568	1860661500	2015-12-09 09:22:29	I just took a dose of percocets w/ some strippers 😏	22	31	percocets	percocet
746	675389340655198208	258976460	2015-12-11 18:59:01	Word, I get them prescribed but a low dosage of course. It's still a benzo lol.. @Billyionare: Klonipins be havin me so fucking chill man.	69	74	benzo	benzo
747	675389340655198208	258976460	2015-12-11 18:59:01	Word, I get them prescribed but a low dosage of course. It's still a benzo lol.. @Billyionare: Klonipins be havin me so fucking chill man.	95	104	klonipins	klonopin
748	675604528117477376	46444865	2015-12-12 09:14:06	Never again will I take Shannon's advice and drink after taking nurofen	64	71	nurofen	nurofen
749	676646146203226112	525481914	2015-12-15 06:13:07	"RT @flubbernuber: Jc: ""Watch me take my robitussin"" *pulls out Kroger off-brand Tussin* 💀💀💀"	40	50	robitussin	robitussin
750	676839342862544897	534449213	2015-12-15 19:00:49	Took 3 excedrine migraine pills an hour ago. Still have my migraine. This is probably how I die.	7	31	excedrine migraine pills	excedrin migraine pills
751	677216978004787200	70876716	2015-12-16 20:01:24	tylenol #3	0	10	tylenol #3	tylenol #3
